PRODUCT,WEEKNO,MONTHNO,REGION,ORDERQTY
35,84,20,3,1486
35,85,20,3,409
35,86,20,3,129
35,87,20,3,32
35,88,21,3,1126
35,89,21,3,35
35,90,21,3,362
35,2,1,4,2
35,3,1,4,7
35,4,2,4,379
35,5,2,4,104
35,6,2,4,190
35,7,2,4,51
35,8,2,4,1
35,9,2,4,1
35,10,3,4,28
35,11,3,4,31
35,12,3,4,576
35,13,3,4,895
35,14,4,4,396
35,15,4,4,312
35,16,4,4,3
35,17,4,4,81
35,18,5,4,75
35,19,5,4,18
35,20,5,4,64
35,24,6,4,269
35,25,6,4,317
35,26,6,4,16
35,28,7,4,7
35,29,7,4,137
35,30,7,4,22
35,31,8,4,53
35,32,8,4,69
35,33,8,4,85
35,34,8,4,97
35,35,8,4,238
35,36,9,4,23
35,37,9,4,41
35,38,9,4,24
35,39,9,4,48
35,40,10,4,168
35,41,10,4,143
35,42,10,4,490
35,43,10,4,50
35,44,11,4,89
35,45,11,4,85
35,46,11,4,186
35,47,11,4,65
35,48,11,4,95
35,49,12,4,488
35,50,12,4,135
35,51,12,4,2909
35,52,12,4,470
35,53,13,4,146
35,54,13,4,66
35,55,13,4,66
35,56,13,4,153
35,57,14,4,205
35,58,14,4,49
35,59,14,4,59
35,60,14,4,190
35,61,14,4,50
35,62,15,4,52
35,63,15,4,128
35,64,15,4,44
35,65,15,4,87
35,66,16,4,80
35,67,16,4,172
35,68,16,4,95
35,69,16,4,11
35,70,17,4,7
35,71,17,4,57
35,72,17,4,5
35,73,17,4,29
35,75,18,4,1
35,76,18,4,48
35,77,18,4,8
35,79,19,4,2
35,80,19,4,94
35,81,19,4,3
35,83,20,4,4
35,84,20,4,26
35,85,20,4,566
35,86,20,4,38
35,87,20,4,36
35,88,21,4,18
35,89,21,4,48
35,90,21,4,25
36,1,1,1,14
36,2,1,1,8
36,4,2,1,190
36,5,2,1,25
36,6,2,1,13
36,7,2,1,20
36,8,2,1,6
36,10,3,1,3
36,11,3,1,24
36,12,3,1,1
36,13,3,1,3
36,14,4,1,21
36,15,4,1,107
36,16,4,1,1
36,17,4,1,41
36,18,5,1,1
36,19,5,1,314
36,20,5,1,6
36,21,5,1,1
36,22,5,1,2
36,23,6,1,2
36,24,6,1,2
36,25,6,1,3
36,26,6,1,1
36,27,7,1,16
36,28,7,1,7
36,29,7,1,1
36,31,8,1,2
36,33,8,1,2
36,35,8,1,8
36,36,9,1,320
36,38,9,1,313
36,39,9,1,432
36,40,10,1,1137
36,41,10,1,12
36,42,10,1,42
36,43,10,1,3
36,44,11,1,872
36,45,11,1,1165
36,46,11,1,127
36,47,11,1,169
36,48,11,1,1
36,49,12,1,1
36,50,12,1,200
36,51,12,1,38
36,52,12,1,47
36,53,13,1,2
36,54,13,1,108
36,55,13,1,25
36,56,13,1,2
36,57,14,1,1
36,58,14,1,1
36,59,14,1,1
36,60,14,1,1
36,62,15,1,2
36,63,15,1,4
36,64,15,1,1
36,65,15,1,2
36,68,16,1,12
36,75,18,1,11
36,76,18,1,100
36,77,18,1,2
36,78,18,1,209
36,80,19,1,11
36,81,19,1,56
36,82,19,1,3
36,84,20,1,1
36,85,20,1,10
36,86,20,1,3
36,87,20,1,5
36,88,21,1,100
36,89,21,1,1
36,91,21,1,10
36,98,23,1,19
36,99,23,1,1
36,100,23,1,1
36,101,24,1,1
36,102,24,1,16
36,105,25,1,2
36,1,1,2,3
36,2,1,2,3
36,3,1,2,6
36,4,2,2,1
36,5,2,2,5
36,6,2,2,12
36,7,2,2,9
36,8,2,2,1
36,10,3,2,1
36,11,3,2,8
36,12,3,2,4
36,13,3,2,13
36,14,4,2,5
36,15,4,2,5
36,17,4,2,1
36,19,5,2,1
36,20,5,2,1
36,21,5,2,1
36,23,6,2,9
36,24,6,2,3
36,25,6,2,4
36,26,6,2,2
36,27,7,2,1
36,28,7,2,16
36,29,7,2,1
36,31,8,2,1
36,35,8,2,8
36,38,9,2,2
36,39,9,2,1
36,40,10,2,2
36,41,10,2,11
36,42,10,2,4
36,45,11,2,7
36,47,11,2,3
36,48,11,2,1
36,49,12,2,10
36,50,12,2,1
36,53,13,2,1
36,54,13,2,1
36,55,13,2,2
36,56,13,2,1
36,57,14,2,2
36,58,14,2,1
36,59,14,2,3
36,63,15,2,10
36,65,15,2,1
36,66,16,2,5
36,67,16,2,1
36,69,16,2,1
36,77,18,2,6
36,78,18,2,4
36,79,19,2,6
36,81,19,2,3
36,84,20,2,31
36,85,20,2,22
36,86,20,2,1
36,88,21,2,1
36,91,21,2,9
36,96,23,2,1
36,97,23,2,1
36,98,23,2,1
36,99,23,2,10
36,102,24,2,7
36,103,24,2,4
36,104,24,2,1
36,1,1,3,1
36,2,1,3,6
36,3,1,3,49
36,6,2,3,8
36,7,2,3,16
36,8,2,3,1
36,10,3,3,5
36,11,3,3,9
36,12,3,3,2
36,13,3,3,13
36,14,4,3,21
36,15,4,3,7
36,16,4,3,16
36,17,4,3,3
36,18,5,3,2
36,19,5,3,18
36,20,5,3,23
36,21,5,3,20
36,22,5,3,4
36,23,6,3,1
36,24,6,3,1
36,25,6,3,58
36,26,6,3,13
36,27,7,3,52
36,28,7,3,45
36,29,7,3,287
36,30,7,3,169
36,31,8,3,839
36,32,8,3,7
36,33,8,3,1047
36,34,8,3,220
36,35,8,3,22
36,36,9,3,7
36,37,9,3,3
36,38,9,3,227
36,39,9,3,8
36,40,10,3,26
36,41,10,3,7
36,42,10,3,22
36,43,10,3,1
36,44,11,3,44
36,45,11,3,10
36,46,11,3,28
36,47,11,3,9
36,48,11,3,10
36,49,12,3,13
36,50,12,3,5
36,51,12,3,15
36,52,12,3,7
36,53,13,3,4
36,54,13,3,15
36,55,13,3,18
36,56,13,3,16
36,57,14,3,4
36,58,14,3,6
36,59,14,3,6
36,60,14,3,31
36,61,14,3,5
36,62,15,3,8
36,63,15,3,2
36,64,15,3,5
36,65,15,3,5
36,66,16,3,5
36,67,16,3,7
36,68,16,3,24
36,69,16,3,4
36,75,18,3,11
36,76,18,3,5
36,77,18,3,5
36,78,18,3,30
36,79,19,3,5
36,80,19,3,4
36,81,19,3,23
36,82,19,3,5
36,83,20,3,1
36,84,20,3,6
36,85,20,3,31
36,86,20,3,20
36,87,20,3,4
36,91,21,3,60
36,96,23,3,16
36,97,23,3,1
36,98,23,3,20
36,99,23,3,1
36,102,24,3,10
36,104,24,3,1
36,105,25,3,2
36,1,1,4,7
36,2,1,4,10
36,3,1,4,3
36,4,2,4,1
36,5,2,4,6
36,6,2,4,21
36,7,2,4,13
36,8,2,4,6
36,10,3,4,4
36,11,3,4,24
36,12,3,4,1
36,13,3,4,6
36,14,4,4,5
36,15,4,4,4
36,16,4,4,6
36,17,4,4,4
36,18,5,4,6
36,19,5,4,5
36,20,5,4,8
36,21,5,4,2
36,22,5,4,4
36,23,6,4,2
36,24,6,4,4
36,25,6,4,10
36,26,6,4,2
36,27,7,4,6
36,28,7,4,2
36,29,7,4,4
36,30,7,4,61
36,31,8,4,1
36,32,8,4,1
36,33,8,4,13
36,34,8,4,1
36,35,8,4,42
36,36,9,4,3
36,38,9,4,10
36,39,9,4,8
36,40,10,4,85
36,41,10,4,5
36,42,10,4,7
36,43,10,4,9
36,44,11,4,2
36,45,11,4,4
36,46,11,4,33
36,47,11,4,14
36,48,11,4,8
36,49,12,4,10
36,50,12,4,4
36,51,12,4,4
36,52,12,4,3
36,53,13,4,3
36,54,13,4,4
36,55,13,4,550
36,56,13,4,2
36,57,14,4,6
36,58,14,4,3
36,59,14,4,7
36,60,14,4,25
36,61,14,4,1
36,62,15,4,2
36,63,15,4,5
36,64,15,4,7
36,65,15,4,11
36,66,16,4,1
36,67,16,4,118
36,69,16,4,3
36,75,18,4,9
36,76,18,4,29
36,77,18,4,26
36,78,18,4,5
36,79,19,4,5
36,80,19,4,10
36,82,19,4,3
36,83,20,4,2
36,84,20,4,4
36,85,20,4,5
36,86,20,4,7
36,87,20,4,4
36,88,21,4,6
36,89,21,4,5
36,90,21,4,76
36,91,21,4,6
36,96,23,4,5
36,97,23,4,5
36,98,23,4,28
36,99,23,4,3
36,100,23,4,11
36,101,24,4,1
36,102,24,4,3
36,103,24,4,5
36,104,24,4,3
36,105,25,4,3
37,1,1,1,1
37,3,1,1,2
37,24,6,1,1
37,25,6,1,10
37,26,6,1,2
37,27,7,1,15
37,28,7,1,70
37,29,7,1,60
37,30,7,1,29
37,32,8,1,39
37,33,8,1,30
37,34,8,1,17
37,36,9,1,4
37,39,9,1,16
37,43,10,1,16
37,44,11,1,2
37,45,11,1,4
37,46,11,1,73
37,47,11,1,25
37,48,11,1,5
37,49,12,1,1
37,50,12,1,1
37,51,12,1,1
37,52,12,1,102
37,53,13,1,114
37,54,13,1,5
37,55,13,1,1
37,56,13,1,3
37,57,14,1,22
37,59,14,1,67
37,60,14,1,31
37,62,15,1,1
37,63,15,1,1
37,65,15,1,51
37,66,16,1,65
37,67,16,1,2
37,68,16,1,2
37,69,16,1,9
37,70,17,1,25
37,71,17,1,4
37,72,17,1,150
37,73,17,1,27
37,74,17,1,21
37,75,18,1,1
37,76,18,1,19
37,77,18,1,76
37,78,18,1,81
37,79,19,1,5
37,80,19,1,4
37,81,19,1,5
37,82,19,1,66
37,83,20,1,9
37,84,20,1,82
37,85,20,1,108
37,86,20,1,30
37,89,21,1,7
37,90,21,1,1
37,91,21,1,2
37,93,22,1,134
37,95,22,1,1
37,96,23,1,3
37,97,23,1,1
37,98,23,1,1
37,99,23,1,1
37,100,23,1,22
37,101,24,1,24
37,102,24,1,5
37,104,24,1,86
37,105,25,1,20
37,1,1,2,1
37,3,1,2,1
37,23,6,2,25
37,24,6,2,51
37,27,7,2,1
37,29,7,2,2
37,30,7,2,3
37,31,8,2,1
37,32,8,2,1
37,33,8,2,2
37,36,9,2,12
37,43,10,2,5
37,44,11,2,4
37,45,11,2,32
37,46,11,2,1
37,47,11,2,2
37,48,11,2,2
37,49,12,2,2
37,52,12,2,15
37,53,13,2,1
37,54,13,2,1
37,55,13,2,3
37,57,14,2,3
37,58,14,2,100
37,59,14,2,9
37,61,14,2,1
37,64,15,2,2
37,65,15,2,2
37,66,16,2,8
37,67,16,2,2
37,68,16,2,4
37,69,16,2,5
37,70,17,2,3
37,71,17,2,10
37,74,17,2,1
37,76,18,2,5
37,77,18,2,2
37,78,18,2,1
37,80,19,2,76
37,81,19,2,1
37,82,19,2,3
37,83,20,2,6
37,84,20,2,7
37,85,20,2,2
37,87,20,2,2
37,89,21,2,2
37,90,21,2,16
37,91,21,2,2
37,92,22,2,6
37,93,22,2,2
37,95,22,2,10
37,96,23,2,1
37,97,23,2,5
37,103,24,2,1
37,104,24,2,11
37,105,25,2,1
37,1,1,3,10
37,2,1,3,5
37,3,1,3,9
37,23,6,3,5
37,24,6,3,17
37,25,6,3,91
37,26,6,3,39
37,27,7,3,196
37,28,7,3,2
37,29,7,3,252
37,30,7,3,127
37,31,8,3,18
37,32,8,3,2
37,33,8,3,124
37,34,8,3,116
37,39,9,3,59
37,41,10,3,1
37,43,10,3,112
37,44,11,3,1
37,45,11,3,10
37,46,11,3,3
37,47,11,3,32
37,48,11,3,19
37,49,12,3,20
37,50,12,3,36
37,51,12,3,1
37,52,12,3,35
37,53,13,3,11
37,54,13,3,41
37,55,13,3,24
37,57,14,3,40
37,58,14,3,1
37,59,14,3,2
37,60,14,3,25
37,61,14,3,22
37,62,15,3,25
37,63,15,3,3
37,64,15,3,40
37,65,15,3,44
37,66,16,3,191
37,67,16,3,28
37,68,16,3,5
37,69,16,3,3
37,70,17,3,35
37,71,17,3,5
37,73,17,3,33
37,74,17,3,3
37,76,18,3,74
37,77,18,3,4
37,78,18,3,40
37,79,19,3,1
37,80,19,3,2
37,81,19,3,1
37,82,19,3,89
37,83,20,3,4
37,84,20,3,35
37,85,20,3,76
37,86,20,3,369
37,87,20,3,194
37,89,21,3,77
37,90,21,3,12
37,91,21,3,9
37,92,22,3,13
37,93,22,3,49
37,95,22,3,186
37,96,23,3,55
37,97,23,3,44
37,98,23,3,49
37,101,24,3,5
37,102,24,3,46
37,103,24,3,1
37,104,24,3,2
37,105,25,3,20
37,1,1,4,1
37,2,1,4,3
37,3,1,4,1
37,23,6,4,5
37,24,6,4,3
37,25,6,4,10
37,26,6,4,25
37,27,7,4,34
37,29,7,4,76
37,30,7,4,15
37,31,8,4,3
37,32,8,4,4
37,33,8,4,16
37,34,8,4,42
37,35,8,4,21
37,36,9,4,7
37,37,9,4,14
37,38,9,4,609
37,39,9,4,1740
37,40,10,4,521
37,42,10,4,173
37,43,10,4,154
37,44,11,4,37
37,45,11,4,28
37,46,11,4,27
37,47,11,4,22
37,48,11,4,4
37,49,12,4,3
37,50,12,4,2
37,52,12,4,2
37,53,13,4,2
37,54,13,4,5
37,55,13,4,6
37,56,13,4,21
37,57,14,4,1
37,58,14,4,2
37,59,14,4,2
37,60,14,4,1
37,61,14,4,2
37,62,15,4,1
37,63,15,4,21
37,64,15,4,8
37,65,15,4,5
37,66,16,4,2
37,67,16,4,30
37,68,16,4,23
37,69,16,4,4
37,70,17,4,58
37,71,17,4,4
37,74,17,4,15
37,76,18,4,2
37,77,18,4,17
37,78,18,4,32
37,79,19,4,21
37,80,19,4,9
37,81,19,4,1
37,82,19,4,27
37,83,20,4,13
37,84,20,4,11
37,85,20,4,10
37,86,20,4,17
37,89,21,4,116
37,90,21,4,11
37,91,21,4,37
37,92,22,4,7
37,93,22,4,41
37,94,22,4,1
37,95,22,4,2
37,96,23,4,1
37,97,23,4,2
37,98,23,4,24
37,99,23,4,12
37,100,23,4,33
37,103,24,4,2
37,104,24,4,2
37,105,25,4,12
38,79,19,1,15
38,80,19,1,23
38,81,19,1,1
38,79,19,2,7
38,80,19,2,16
38,79,19,3,107
38,80,19,3,23
38,82,19,3,1
38,79,19,4,34
38,80,19,4,4
39,53,13,1,1
39,56,13,1,1
39,56,13,4,14
40,14,4,1,14
40,15,4,1,14
40,16,4,1,18
40,17,4,1,36
40,18,5,1,12
40,19,5,1,18
40,20,5,1,19
40,21,5,1,38
40,23,6,1,1
40,24,6,1,1
40,25,6,1,21
40,26,6,1,31
40,27,7,1,7
40,28,7,1,11
40,29,7,1,10
40,30,7,1,4
40,31,8,1,2
40,32,8,1,13
40,33,8,1,10
40,36,9,1,4
40,37,9,1,37
40,38,9,1,4
40,39,9,1,21
40,40,10,1,17
40,41,10,1,11
40,42,10,1,3
40,43,10,1,17
40,44,11,1,20
40,45,11,1,12
40,46,11,1,4
40,47,11,1,18
40,48,11,1,18
40,49,12,1,8
40,50,12,1,7
40,51,12,1,35
40,52,12,1,11
40,53,13,1,2
40,57,14,1,41
40,59,14,1,77
40,60,14,1,10
40,61,14,1,10
40,70,17,1,5
40,71,17,1,26
40,72,17,1,8
40,73,17,1,46
40,74,17,1,28
40,75,18,1,8
40,76,18,1,10
40,77,18,1,11
40,78,18,1,14
40,79,19,1,314
40,80,19,1,12
40,81,19,1,13
40,82,19,1,11
40,83,20,1,19
40,84,20,1,43
40,85,20,1,1
40,88,21,1,23
40,90,21,1,15
40,91,21,1,20
40,93,22,1,37
40,95,22,1,59
40,97,23,1,68
40,98,23,1,4
40,102,24,1,22
40,103,24,1,10
40,104,24,1,7
40,105,25,1,2
40,14,4,2,3
40,15,4,2,54
40,16,4,2,8
40,17,4,2,2
40,18,5,2,15
40,19,5,2,21
40,20,5,2,24
40,21,5,2,5
40,22,5,2,1
40,25,6,2,8
40,26,6,2,6
40,27,7,2,4
40,28,7,2,5
40,29,7,2,5
40,30,7,2,8
40,31,8,2,7
40,32,8,2,13
40,33,8,2,7
40,34,8,2,8
40,36,9,2,25
40,37,9,2,40
40,38,9,2,1
40,39,9,2,55
40,40,10,2,568
40,41,10,2,202
40,42,10,2,162
40,43,10,2,17
40,44,11,2,9
40,45,11,2,12
40,46,11,2,395
40,47,11,2,14
40,48,11,2,5
40,49,12,2,14
40,50,12,2,16
40,51,12,2,3
40,52,12,2,13
40,53,13,2,40
40,54,13,2,27
40,55,13,2,6
40,58,14,2,9
40,59,14,2,32
40,60,14,2,35
40,61,14,2,3
40,70,17,2,8
40,71,17,2,10
40,72,17,2,35
40,73,17,2,9
40,74,17,2,56
40,75,18,2,25
40,76,18,2,39
40,77,18,2,9
40,78,18,2,11
40,79,19,2,15
40,80,19,2,5
40,81,19,2,12
40,82,19,2,23
40,83,20,2,67
40,84,20,2,19
40,87,20,2,7
40,88,21,2,16
40,90,21,2,10
40,91,21,2,11
40,94,22,2,6
40,95,22,2,2
40,97,23,2,67
40,98,23,2,8
40,100,23,2,66
40,102,24,2,82
40,103,24,2,19
40,104,24,2,14
40,105,25,2,1
40,14,4,3,7
40,15,4,3,19
40,16,4,3,36
40,17,4,3,51
40,18,5,3,35
40,19,5,3,119
40,20,5,3,91
40,21,5,3,79
40,22,5,3,130
40,23,6,3,20
40,24,6,3,5
40,25,6,3,72
40,26,6,3,104
40,27,7,3,93
40,28,7,3,56
40,29,7,3,44
40,30,7,3,23
40,31,8,3,38
40,32,8,3,66
40,33,8,3,33
40,34,8,3,49
40,35,8,3,33
40,36,9,3,25
40,37,9,3,51
40,38,9,3,11
40,39,9,3,90
40,40,10,3,13
40,41,10,3,48
40,42,10,3,70
40,43,10,3,98
40,44,11,3,63
40,45,11,3,24
40,46,11,3,30
40,47,11,3,57
40,48,11,3,13
40,49,12,3,66
40,50,12,3,25
40,51,12,3,51
40,52,12,3,97
40,53,13,3,57
40,54,13,3,8
40,55,13,3,39
40,56,13,3,2
40,58,14,3,38
40,59,14,3,87
40,60,14,3,92
40,61,14,3,63
40,70,17,3,62
40,71,17,3,42
40,72,17,3,33
40,73,17,3,86
40,74,17,3,99
40,75,18,3,28
40,76,18,3,26
40,77,18,3,103
40,78,18,3,43
40,79,19,3,41
40,80,19,3,85
40,81,19,3,77
40,82,19,3,64
40,83,20,3,80
40,84,20,3,93
40,85,20,3,24
40,86,20,3,130
40,87,20,3,43
40,88,21,3,86
40,89,21,3,19
40,90,21,3,75
40,91,21,3,42
40,92,22,3,49
40,93,22,3,5
40,94,22,3,15
40,95,22,3,10
40,96,23,3,12
40,97,23,3,59
40,98,23,3,216
40,99,23,3,101
40,100,23,3,33
40,101,24,3,120
40,102,24,3,256
40,103,24,3,110
40,104,24,3,60
40,105,25,3,47
40,14,4,4,2
40,15,4,4,8
40,16,4,4,132
40,17,4,4,70
40,18,5,4,9
40,19,5,4,17
40,20,5,4,10
40,21,5,4,337
40,22,5,4,1055
40,23,6,4,2
40,24,6,4,1
40,25,6,4,571
40,26,6,4,1290
40,27,7,4,8
40,28,7,4,534
40,29,7,4,23
40,30,7,4,8
40,31,8,4,3
40,32,8,4,22
40,33,8,4,29
40,34,8,4,1
40,35,8,4,4
40,36,9,4,8
40,37,9,4,2
40,38,9,4,3
40,39,9,4,58
40,40,10,4,56
40,41,10,4,15
40,42,10,4,20
40,43,10,4,27
40,44,11,4,13
40,45,11,4,6
40,46,11,4,127
40,47,11,4,9
40,48,11,4,17
40,49,12,4,14
40,50,12,4,8
40,51,12,4,26
40,52,12,4,14
40,53,13,4,10
40,55,13,4,1
40,59,14,4,36
40,60,14,4,42
40,61,14,4,8
40,70,17,4,21
40,71,17,4,20
40,72,17,4,20
40,73,17,4,10
40,74,17,4,32
40,75,18,4,19
40,76,18,4,15
40,77,18,4,17
40,78,18,4,18
40,79,19,4,19
40,80,19,4,39
40,81,19,4,32
40,82,19,4,29
40,83,20,4,20
40,84,20,4,59
40,86,20,4,4
40,87,20,4,1
40,88,21,4,91
40,89,21,4,201
40,90,21,4,116
40,91,21,4,46
40,93,22,4,1
40,96,23,4,87
40,97,23,4,207
40,98,23,4,275
40,99,23,4,1
40,100,23,4,99
40,102,24,4,145
40,103,24,4,42
40,104,24,4,39
40,105,25,4,6
41,1,1,1,1
41,3,1,1,10
41,4,2,1,10
41,6,2,1,1
41,7,2,1,13
41,10,3,1,5
41,11,3,1,50
41,12,3,1,15
41,13,3,1,11
41,18,5,1,1
41,19,5,1,47
41,20,5,1,27
41,21,5,1,24
41,22,5,1,18
41,23,6,1,1
41,25,6,1,19
41,26,6,1,17
41,27,7,1,3
41,28,7,1,5
41,31,8,1,24
41,32,8,1,32
41,33,8,1,35
41,34,8,1,11
41,35,8,1,851
41,36,9,1,897
41,38,9,1,4
41,39,9,1,2114
41,40,10,1,24
41,41,10,1,19
41,42,10,1,653
41,43,10,1,725
41,44,11,1,24
41,45,11,1,21
41,46,11,1,2
41,47,11,1,11
41,48,11,1,47
41,49,12,1,23
41,50,12,1,16
41,51,12,1,35
41,52,12,1,28
41,53,13,1,22
41,54,13,1,15
41,55,13,1,19
41,56,13,1,7
41,57,14,1,4
41,58,14,1,14
41,59,14,1,32
41,60,14,1,5
41,61,14,1,1
41,62,15,1,8
41,63,15,1,39
41,64,15,1,6
41,65,15,1,297
41,66,16,1,2276
41,67,16,1,19
41,68,16,1,1506
41,69,16,1,23
41,70,17,1,12
41,71,17,1,49
41,72,17,1,45
41,73,17,1,37
41,74,17,1,19
41,75,18,1,12
41,76,18,1,5
41,77,18,1,8
41,78,18,1,5
41,79,19,1,11
41,80,19,1,8
41,81,19,1,8
41,82,19,1,2
41,83,20,1,4
41,84,20,1,10
41,85,20,1,1
41,86,20,1,3
41,87,20,1,3
41,88,21,1,5
41,89,21,1,11
41,90,21,1,15
41,91,21,1,22
41,92,22,1,3
41,93,22,1,1
41,94,22,1,16
41,95,22,1,1
41,96,23,1,1204
41,97,23,1,1384
41,98,23,1,8
41,99,23,1,1
41,100,23,1,5
41,101,24,1,112
41,102,24,1,15
41,103,24,1,15
41,104,24,1,5
41,105,25,1,3
41,3,1,2,19
41,4,2,2,19
41,5,2,2,4
41,6,2,2,11
41,7,2,2,20
41,9,2,2,147
41,10,3,2,5
41,11,3,2,175
41,12,3,2,8
41,13,3,2,62
41,18,5,2,16
41,19,5,2,15
41,20,5,2,135
41,21,5,2,12
41,22,5,2,21
41,24,6,2,1
41,25,6,2,5
41,26,6,2,2
41,31,8,2,47
41,32,8,2,284
41,33,8,2,9
41,34,8,2,16
41,35,8,2,903
41,36,9,2,19
41,37,9,2,3
41,38,9,2,5
41,39,9,2,814
41,40,10,2,86
41,41,10,2,77
41,42,10,2,65
41,43,10,2,186
41,44,11,2,19
41,45,11,2,36
41,46,11,2,2
41,47,11,2,1
41,48,11,2,12
41,49,12,2,24
41,50,12,2,5
41,51,12,2,11
41,52,12,2,3
41,53,13,2,42
41,54,13,2,8
41,55,13,2,6
41,56,13,2,26
41,57,14,2,28
41,58,14,2,7
41,59,14,2,10
41,60,14,2,2
41,61,14,2,2
41,62,15,2,12
41,63,15,2,8
41,64,15,2,4
41,65,15,2,5
41,67,16,2,8
41,68,16,2,4
41,69,16,2,13
41,70,17,2,8
41,71,17,2,15
41,72,17,2,11
41,73,17,2,5
41,74,17,2,10
41,75,18,2,9
41,76,18,2,7
41,77,18,2,26
41,78,18,2,12
41,79,19,2,17
41,80,19,2,112
41,81,19,2,12
41,82,19,2,11
41,83,20,2,21
41,84,20,2,21
41,85,20,2,5
41,86,20,2,21
41,87,20,2,161
41,88,21,2,56
41,89,21,2,8
41,90,21,2,32
41,91,21,2,20
41,92,22,2,21
41,93,22,2,35
41,94,22,2,16
41,95,22,2,39
41,98,23,2,2
41,100,23,2,37
41,101,24,2,109
41,102,24,2,6
41,103,24,2,1
41,105,25,2,151
41,1,1,3,80
41,3,1,3,67
41,4,2,3,9
41,5,2,3,8
41,6,2,3,58
41,7,2,3,16
41,10,3,3,8
41,11,3,3,107
41,12,3,3,37
41,13,3,3,21
41,18,5,3,41
41,19,5,3,518
41,20,5,3,108
41,21,5,3,15
41,22,5,3,72
41,23,6,3,14
41,24,6,3,1
41,25,6,3,312
41,26,6,3,99
41,28,7,3,1
41,29,7,3,3
41,30,7,3,1
41,31,8,3,191
41,32,8,3,478
41,33,8,3,40
41,34,8,3,58
41,35,8,3,348
41,36,9,3,28
41,37,9,3,29
41,38,9,3,4
41,39,9,3,356
41,40,10,3,260
41,41,10,3,41
41,42,10,3,72
41,43,10,3,159
41,44,11,3,195
41,45,11,3,69
41,46,11,3,124
41,47,11,3,18
41,48,11,3,117
41,49,12,3,67
41,50,12,3,138
41,51,12,3,26
41,52,12,3,29
41,53,13,3,127
41,54,13,3,202
41,55,13,3,235
41,56,13,3,22
41,57,14,3,91
41,58,14,3,36
41,59,14,3,44
41,60,14,3,6
41,61,14,3,593
41,62,15,3,181
41,63,15,3,12
41,64,15,3,297
41,65,15,3,87
41,66,16,3,50
41,67,16,3,68
41,68,16,3,93
41,69,16,3,120
41,70,17,3,46
41,71,17,3,543
41,72,17,3,53
41,73,17,3,28
41,74,17,3,375
41,75,18,3,144
41,76,18,3,426
41,77,18,3,85
41,78,18,3,44
41,79,19,3,105
41,80,19,3,302
41,81,19,3,54
41,82,19,3,475
41,83,20,3,408
41,84,20,3,384
41,85,20,3,23
41,86,20,3,180
41,87,20,3,9
41,88,21,3,84
41,89,21,3,352
41,90,21,3,655
41,91,21,3,144
41,92,22,3,243
41,93,22,3,4
41,94,22,3,467
41,95,22,3,4
41,96,23,3,9
41,97,23,3,148
41,98,23,3,183
41,99,23,3,5
41,100,23,3,204
41,101,24,3,268
41,102,24,3,105
41,103,24,3,18
41,104,24,3,39
41,105,25,3,62
41,1,1,4,6
41,2,1,4,20
41,3,1,4,26
41,4,2,4,80
41,5,2,4,2
41,6,2,4,14
41,7,2,4,5
41,9,2,4,1
41,10,3,4,36
41,11,3,4,63
41,12,3,4,17
41,13,3,4,45
41,18,5,4,67
41,19,5,4,25
41,20,5,4,130
41,21,5,4,63
41,22,5,4,100
41,23,6,4,1
41,24,6,4,43
41,25,6,4,1990
41,26,6,4,14
41,27,7,4,35
41,28,7,4,28
41,29,7,4,1
41,31,8,4,32
41,32,8,4,3447
41,33,8,4,177
41,34,8,4,81
41,35,8,4,7
41,36,9,4,38
41,37,9,4,1
41,38,9,4,3
41,39,9,4,236
41,40,10,4,25
41,41,10,4,22
41,42,10,4,50
41,43,10,4,44
41,44,11,4,48
41,45,11,4,94
41,46,11,4,25
41,47,11,4,31
41,48,11,4,196
41,49,12,4,15
41,50,12,4,19
41,51,12,4,30
41,52,12,4,9
41,53,13,4,48
41,54,13,4,12
41,55,13,4,318
41,56,13,4,27
41,57,14,4,63
41,58,14,4,115
41,59,14,4,525
41,60,14,4,50
41,61,14,4,3
41,62,15,4,61
41,63,15,4,73
41,64,15,4,26
41,65,15,4,6
41,66,16,4,2
41,67,16,4,16
41,68,16,4,32
41,69,16,4,40
41,70,17,4,76
41,71,17,4,15
41,72,17,4,71
41,73,17,4,30
41,74,17,4,63
41,75,18,4,196
41,76,18,4,67
41,77,18,4,46
41,78,18,4,17
41,79,19,4,6
41,80,19,4,89
41,81,19,4,22
41,82,19,4,29
41,83,20,4,16
41,84,20,4,644
41,85,20,4,1102
41,86,20,4,137
41,87,20,4,2
41,88,21,4,597
41,89,21,4,29
41,90,21,4,362
41,91,21,4,80
41,92,22,4,6
41,93,22,4,2
41,94,22,4,694
41,95,22,4,1544
41,96,23,4,14
41,97,23,4,4
41,98,23,4,327
41,99,23,4,2
41,100,23,4,73
41,101,24,4,272
41,102,24,4,122
41,103,24,4,106
41,104,24,4,34
41,105,25,4,37
42,30,7,1,10
42,101,24,1,1
42,26,6,2,1
42,31,8,2,4
42,33,8,2,11
42,101,24,2,3
42,103,24,2,3
42,23,6,3,7
42,24,6,3,2
42,30,7,3,1
42,31,8,3,1
42,33,8,3,11
42,34,8,3,3
42,101,24,3,2
42,24,6,4,12
42,26,6,4,5
42,27,7,4,4
42,28,7,4,7
42,29,7,4,1
42,30,7,4,3
42,31,8,4,2
